date,year,month,ticker,firm,marketcap
2014-05-01,2014,5,RAYSG,RAY SİGORTA,141870.77472
2014-05-01,2014,5,CRDFA,CREDITWEST FAKTORİNG,135200.0
2014-05-01,2014,5,GARFA,GARANTİ FAKTORİNG,202725.0
2014-05-01,2014,5,ISFIN,İŞ FİN. KİR.,407390.4
2014-05-01,2014,5,SEKFK,ŞEKER FİN. KİR.,36900.0
2014-05-01,2014,5,VAKFN,VAKIF FİN. KİR.,82550.0
2014-05-01,2014,5,ALARK,ALARKO HOLDİNG,1139681.7
2014-05-01,2014,5,BRYAT,BORUSAN YAT. PAZ.,360000.0
2014-05-01,2014,5,DOHOL,DOĞAN HOLDİNG,2082500.0
2014-05-01,2014,5,ECILC,ECZACIBAŞI İLAÇ,1222503.84
2014-05-01,2014,5,ECZYT,ECZACIBAŞI YATIRIM,361900.0
2014-05-01,2014,5,GLYHO,GLOBAL YAT. HOLDİNG,285754.6830615
2014-05-01,2014,5,GSDHO,GSD HOLDİNG,365000.0
2014-05-01,2014,5,IHLAS,İHLAS HOLDİNG,245024.0
2014-05-01,2014,5,KCHOL,KOÇ HOLDİNG,26246544.8175
2014-05-01,2014,5,MZHLD,MAZHAR ZORLU HOLDİNG,13111.56
2014-05-01,2014,5,NTHOL,NET HOLDİNG,877800.0
2014-05-01,2014,5,SISE,ŞİŞE CAM,4571610.0
2014-05-01,2014,5,SAHOL,SABANCI HOLDİNG,20812120.0962
2014-05-01,2014,5,TAVHL,TAV HAVALİMANLARI,6066796.875
2014-05-01,2014,5,TKFEN,TEKFEN HOLDİNG,2057200.0
2014-05-01,2014,5,ATLAS,ATLAS YAT. ORT.,8200.0
2014-05-01,2014,5,ETYAT,EURO TREND YAT. ORT.,10145.850930600001
2014-05-01,2014,5,GRNYO,GARANTİ YAT. ORT.,22720.0
2014-05-01,2014,5,ISYAT,İŞ YAT. ORT. ,149357.33412
2014-05-01,2014,5,OYAYO,OYAK YAT. ORT.,10925.0
2014-05-01,2014,5,AKMGY,AKMERKEZ GMYO,622308.8
2014-05-01,2014,5,ALGYO,ALARKO GMYO,221003.9755
2014-05-01,2014,5,AGYO,ATAKULE GMYO,110040.0
2014-05-01,2014,5,DGGYO,DOĞUŞ GMYO,1104231.6332999999
2014-05-01,2014,5,ISGYO,İŞ GMYO,870912.0
2014-05-01,2014,5,NUGYO,NUROL GMYO,175600.0
2014-05-01,2014,5,OZGYO,ÖZDERİCİ GMYO,120000.0
2014-05-01,2014,5,PEGYO,PERA GMYO,38313.0
2014-05-01,2014,5,SNGYO,SİNPAŞ GMYO,534000.0
2014-05-01,2014,5,VKGYO,VAKIF GMYO,689254.1016599999
2014-05-01,2014,5,YKGYO,YAPI KREDİ KORAY GMYO,52400.0
2014-05-01,2014,5,EGCYO,EGELİ & CO TARIM GİRİŞİM,20900.0
2014-05-01,2014,5,ISGSY,İŞ GİRİŞİM,171967.32
2014-05-01,2014,5,ISMEN,İŞ Y. MEN. DEĞ.,378810.0
2014-05-01,2014,5,ALCTL,ALCATEL LUCENT TELETAŞ,103331.06124
2014-05-01,2014,5,ARENA,ARENA BİLGİSAYAR,84800.0
2014-05-01,2014,5,ARMDA,ARMADA BİLGİSAYAR,49680.0
2014-05-01,2014,5,DGATE,DATAGATE BİLGİSAYAR,26100.0
2014-05-01,2014,5,ESCOM,ESCORT TEKNOLOJİ,49992.1
2014-05-01,2014,5,INDES,İNDEKS BİLGİSAYAR,252000.0
2014-05-01,2014,5,KAREL,KAREL ELEKTRONİK,90720.0
2014-05-01,2014,5,LINK,LİNK BİLGİSAYAR,34100.0
2014-05-01,2014,5,LOGO,LOGO YAZILIM,366250.0
2014-05-01,2014,5,NETAS,NETAŞ TELEKOM.,453404.952
2014-05-01,2014,5,PKART,PLASTİKKART,51415.0
2014-05-01,2014,5,ASELS,ASELSAN,4690000.0
2014-06-01,2014,6,KOZAA,KOZA MADENCİLİK,997365.6
2014-06-01,2014,6,ALYAG,ALTINYAĞ,51000.0
2014-06-01,2014,6,AEFES,ANADOLU EFES,15365131.57485
2014-06-01,2014,6,BANVT,BANVİT,246058.00434
2014-06-01,2014,6,CCOLA,COCA COLA İÇECEK,13303591.8986
2014-06-01,2014,6,DARDL,DARDANEL,28534.425600000002
2014-06-01,2014,6,ERSU,ERSU GIDA,50760.0
2014-06-01,2014,6,FRIGO,FRİGO PAK GIDA,5980.0
2014-06-01,2014,6,KENT,KENT GIDA,2086391.592
2014-06-01,2014,6,KERVT,KEREVİTAŞ GIDA,140774.4
2014-06-01,2014,6,KNFRT,KONFRUT GIDA,86460.0
2014-06-01,2014,6,KRSTL,KRİSTAL KOLA,69600.0
2014-06-01,2014,6,MERKO,MERKO GIDA,36924.0
2014-06-01,2014,6,PENGD,PENGUEN GIDA,88960.0
2014-06-01,2014,6,PETUN,PINAR ET VE UN,385681.5
2014-06-01,2014,6,PINSU,PINAR SU,52436.315607000004
2014-06-01,2014,6,PNSUT,PINAR SÜT,809118.9225
2014-06-01,2014,6,SELGD,SELÇUK GIDA,8527.1144
2014-06-01,2014,6,TBORG,T. TUBORG,1044926.7397200001
2014-06-01,2014,6,ULKER,ÜLKER BİSKÜVİ,6070500.0
2014-06-01,2014,6,ATEKS,AKIN TEKSTİL,176652.0
2014-06-01,2014,6,ARSAN,ARSAN TEKSTİL,117860.25
2014-06-01,2014,6,BRMEN,BİRLİK MENSUCAT,11506.055400000001
2014-06-01,2014,6,DERIM,DERİMOD,32076.0
2014-06-01,2014,6,DESA,DESA DERİ,53651.9471474
2014-06-01,2014,6,KRTEK,KARSU TEKSTİL,36855.5233486
2014-06-01,2014,6,KORDS,KORDSA GLOBAL,737265.1980399999
2014-06-01,2014,6,LUKSK,LÜKS KADİFE,31900.0
2014-06-01,2014,6,MNDRS,MENDERES TEKSTİL,170000.0
2014-06-01,2014,6,SKTAS,SÖKTAŞ,101184.0
2014-06-01,2014,6,SNPAM,SÖNMEZ PAMUKLU,176648.0625
2014-06-01,2014,6,GENTS,GENTAŞ,177650.0
2014-06-01,2014,6,ALKA,ALKİM KAĞIT,90825.0
2014-06-01,2014,6,BAKAB,BAK AMBALAJ,89280.0
2014-06-01,2014,6,DOBUR,DOĞAN BURDA,55548.057
2014-06-01,2014,6,DURDO,DURAN DOĞAN BASIM,35803.701
2014-06-01,2014,6,HURGZ,HÜRRİYET GZT.,342240.0
2014-06-01,2014,6,KAPLM,KAPLAMİN,50800.0
2014-06-01,2014,6,KARTN,KARTONSAN,675209.3819800001
2014-06-01,2014,6,TIRE,MONDİ TİRE KUTSAN,224000.0
2014-06-01,2014,6,VKING,VİKİNG KAĞIT,29600.0
2014-06-01,2014,6,ALKIM,ALKİM KİMYA,409198.75
2014-06-01,2014,6,BAGFS,BAGFAŞ,445050.0
2014-06-01,2014,6,DEVA,DEVA HOLDİNG,410000.0
2014-06-01,2014,6,DYOBY,DYO BOYA,157000.0
2014-06-01,2014,6,EGGUB,EGE GÜBRE,172000.0
2014-06-01,2014,6,EGPRO,EGE PROFİL,259116.015
2014-06-01,2014,6,EPLAS,EGEPLAST,34800.0
2014-06-01,2014,6,GOODY,GOOD-YEAR,791928.7710059
2014-06-01,2014,6,GUBRF,GÜBRE FABRİK.,1496320.0
2014-06-01,2014,6,HEKTS,HEKTAŞ,165368.33276840003
2014-06-01,2014,6,MRSHL,MARSHALL,356000.0
2014-06-01,2014,6,PETKM,PETKİM,3070000.0
2014-06-01,2014,6,SASA,SASA POLYESTER,268212.0
2014-06-01,2014,6,SODA,SODA SANAYİİ,1718320.0
2014-06-01,2014,6,TRCAS,TURCAS PETROL,555750.0
2014-06-01,2014,6,TUPRS,TÜPRAŞ,12370708.48
2014-06-01,2014,6,ADANA,ADANA ÇİMENTO (A),397686.7723422
2014-06-01,2014,6,ADBGR,ADANA ÇİMENTO (B),253789.8541044
2014-06-01,2014,6,ADNAC,ADANA ÇİMENTO (C),100854.6000146
2014-06-01,2014,6,AFYON,AFYON ÇİMENTO,156750.0
2014-06-01,2014,6,AKCNS,AKÇANSA,2460094.8270125
2014-06-01,2014,6,ANACM,ANADOLU CAM,751150.000362
2014-06-01,2014,6,ASLAN,ASLAN ÇİMENTO,2219200.0
2014-06-01,2014,6,BTCIM,BATI ÇİMENTO,560000.0
2014-06-01,2014,6,BSOKE,BATISÖKE ÇİMENTO,172462.5
2014-06-01,2014,6,BOLUC,BOLU ÇİMENTO,492729.5352
2014-06-01,2014,6,BUCIM,BURSA ÇİMENTO,579870.6278400001
2014-06-01,2014,6,CMBTN,ÇİMBETON,64162.5
2014-06-01,2014,6,CMENT,ÇİMENTAŞ,661183.595688
2014-06-01,2014,6,DENCM,DENİZLİ CAM,40200.0
2014-06-01,2014,6,DOGUB,DOĞUSAN,22600.0
2014-06-01,2014,6,EGSER,EGE SERAMİK,223500.0
2014-06-01,2014,6,GOLTS,GÖLTAŞ ÇİMENTO,384840.0
2014-06-01,2014,6,KONYA,KONYA ÇİMENTO,1296335.04
2014-06-01,2014,6,KUTPO,KÜTAHYA PORSELEN,119351.232
2014-06-01,2014,6,MRDIN,MARDİN ÇİMENTO,558572.4
2014-06-01,2014,6,NUHCM,NUH ÇİMENTO,1467586.872
2014-06-01,2014,6,TRKCM,TRAKYA CAM,1803400.0
2014-06-01,2014,6,USAK,UŞAK SERAMİK,39002.337674999995
2014-06-01,2014,6,UNYEC,ÜNYE ÇİMENTO,587035.4509675
2014-06-01,2014,6,BRSAN,BORUSAN MANNESMANN,934132.5
2014-06-01,2014,6,BURCE,BURÇELİK,28978.56
2014-06-01,2014,6,BURVA,BURÇELİK VANA,9273.268800000002
2014-06-01,2014,6,CELHA,ÇELİK HALAT,54945.0
2014-06-01,2014,6,CEMTS,ÇEMTAŞ,176707.44
2014-06-01,2014,6,DMSAS,DEMİSAŞ DÖKÜM,44100.0
2014-06-01,2014,6,ERBOS,ERBOSAN,154773.0
2014-06-01,2014,6,EREGL,EREĞLİ DEMİR ÇELİK,13265000.0
2014-06-01,2014,6,IZMDC,İZMİR DEMİR ÇELİK,1061250.0
2014-06-01,2014,6,KRDMA,KARDEMİR (A),644920.1801376999
2014-06-01,2014,6,KRDMB,KARDEMİR (B),338321.173757
2014-06-01,2014,6,KRDMD,KARDEMİR (D),1415220.4615699
2014-06-01,2014,6,SARKY,SARKUYSAN,300000.0
2014-06-01,2014,6,ALCAR,ALARKO CARRIER,369900.0
2014-06-01,2014,6,ASUZU,ANADOLU ISUZU,569401.4264063999
2014-06-01,2014,6,ARCLK,ARÇELİK,8716893.8445
2014-06-01,2014,6,BFREN,BOSCH FREN SİSTEMLERİ,318750.0
2014-06-01,2014,6,DITAS,DİTAŞ DOĞAN,66200.0
2014-06-01,2014,6,EGEEN,EGE ENDÜSTRİ,305865.0
2014-06-01,2014,6,EMKEL,EMEK ELEKTRİK,39123.0
2014-06-01,2014,6,EMNIS,EMİNİŞ AMBALAJ,17115.861539999998
2014-06-01,2014,6,FMIZP,F-M İZMİT PİSTON,187025.949
2014-06-01,2014,6,FROTO,FORD OTOSAN,9264024.0
2014-06-01,2014,6,GEREL,GERSAN ELEKTRİK,38700.0
2014-06-01,2014,6,IHEVA,İHLAS EV ALETLERİ,57411.000413999995
2014-06-01,2014,6,KARSN,KARSAN OTOMOTİV,529000.0
2014-06-01,2014,6,KLMSN,KLİMASAN KLİMA,94500.0
2014-06-01,2014,6,MAKTK,MAKİNA TAKIM,108000.0
2014-06-01,2014,6,OTKAR,OTOKAR,1396800.0
2014-06-01,2014,6,PARSN,PARSAN,278374.32
2014-06-01,2014,6,SILVR,SİLVERLİNE ENDÜSTRİ,27056.0
2014-06-01,2014,6,TOASO,TOFAŞ OTO. FAB.,6575000.0
2014-06-01,2014,6,PRKAB,TÜRK PRYSMİAN KABLO,156004.77628
2014-06-01,2014,6,TTRAK,TÜRK TRAKTÖR,3682461.0
2014-06-01,2014,6,VESTL,VESTEL,956050.38375
2014-06-01,2014,6,VESBE,VESTEL BEYAZ EŞYA,927200.0
2014-06-01,2014,6,ADEL,ADEL KALEMCİLİK,406350.0
2014-06-01,2014,6,SERVE,SERVE KIRTASİYE,8391.33526
2014-06-01,2014,6,AKENR,AK ENERJİ,845830.24
2014-06-01,2014,6,AKSUE,AKSU ENERJİ,58631.04
2014-06-01,2014,6,AYEN,AYEN ENERJİ,222354.99
2014-06-01,2014,6,ZOREN,ZORLU ENERJİ,575000.0
2014-06-01,2014,6,EDIP,EDİP GAYRİMENKUL,66950.0
2014-06-01,2014,6,ENKAI,ENKA İNŞAAT,20700000.0
2014-06-01,2014,6,DOAS,DOĞUŞ OTOMOTİV,1841400.0
2014-06-01,2014,6,INTEM,İNTEMA,49572.0
2014-06-01,2014,6,SANKO,SANKO PAZARLAMA,144537.75
2014-06-01,2014,6,SELEC,SELÇUK ECZA DEPOSU,1403460.0
2014-06-01,2014,6,BIMAS,BİM MAĞAZALAR,14754960.0
2014-06-01,2014,6,MIPAZ,MİLPA,219376.59096
2014-06-01,2014,6,VAKKO,VAKKO TEKSTİL,182400.0
2014-06-01,2014,6,AYCES,ALTINYUNUS ÇEŞME,104729.625
2014-06-01,2014,6,MAALT,MARMARİS ALTINYUNUS,73356.62879999999
2014-06-01,2014,6,MARTI,MARTI OTEL,53143.2
2014-06-01,2014,6,METUR,METEMTUR OTELCİLİK,11340.0
2014-06-01,2014,6,PKENT,PETROKENT TURİZM,57127.68
2014-06-01,2014,6,TEKTU,TEK-ART TURİZM,87490.27140000001
2014-06-01,2014,6,CLEBI,ÇELEBİ,556470.0
2014-06-01,2014,6,RYSAS,REYSAŞ LOJİSTİK,90200.0
2014-06-01,2014,6,THYAO,TÜRK HAVA YOLLARI,8956200.0
2014-06-01,2014,6,TCELL,TURKCELL,29150000.0
2014-06-01,2014,6,TTKOM,TÜRK TELEKOM,21420000.0
2014-06-01,2014,6,BJKAS,BEŞİKTAŞ FUTBOL YAT.,487200.0
2014-06-01,2014,6,FENER,FENERBAHÇE FUTBOL,952500.0
2014-06-01,2014,6,GSRAY,GALATASARAY SPORTİF,477272.25
2014-06-01,2014,6,TSPOR,TRABZONSPOR SPORTİF,100750.0
2014-06-01,2014,6,SONME,SÖNMEZ FİLAMENT,177165.4
2014-06-01,2014,6,AKBNK,AKBANK,31160000.0
2014-06-01,2014,6,ALBRK,ALBARAKA TÜRK,1602000.0
2014-06-01,2014,6,GARAN,GARANTİ BANKASI,34818000.0
2014-06-01,2014,6,ISATR,İŞ BANKASI (A),16000.0
2014-06-01,2014,6,ISBTR,İŞ BANKASI (B),34800.0
2014-06-01,2014,6,ISCTR,İŞ BANKASI (C),25784828.1
2014-06-01,2014,6,SKBNK,ŞEKERBANK,2193750.0
2014-06-01,2014,6,HALKB,T. HALK BANKASI,19875000.0
2014-06-01,2014,6,TSKB,T.S.K.B.,2595000.0
2014-06-01,2014,6,VAKBN,VAKIFLAR BANKASI,12425000.0
2014-06-01,2014,6,YKBNK,YAPI VE KREDİ BANK.,20083376.93208
2014-06-01,2014,6,AKGRT,AKSİGORTA,963900.0
2014-06-01,2014,6,ANHYT,ANADOLU HAYAT EMEK.,1812600.0
2014-06-01,2014,6,ANSGR,ANADOLU SİGORTA,710000.0
2014-06-01,2014,6,GUSGR,GÜNEŞ SİGORTA,318000.0
2014-06-01,2014,6,RAYSG,RAY SİGORTA,136978.67904
2014-06-01,2014,6,CRDFA,CREDITWEST FAKTORİNG,150400.0
2014-06-01,2014,6,GARFA,GARANTİ FAKTORİNG,174900.0
2014-06-01,2014,6,ISFIN,İŞ FİN. KİR.,424365.0
2014-06-01,2014,6,SEKFK,ŞEKER FİN. KİR.,34650.0
2014-06-01,2014,6,VAKFN,VAKIF FİN. KİR.,79300.0
2014-06-01,2014,6,ALARK,ALARKO HOLDİNG,1068172.26
2014-06-01,2014,6,BRYAT,BORUSAN YAT. PAZ.,361406.25
2014-06-01,2014,6,DOHOL,DOĞAN HOLDİNG,2009000.0
2014-06-01,2014,6,ECILC,ECZACIBAŞI İLAÇ,1195093.44
2014-06-01,2014,6,ECZYT,ECZACIBAŞI YATIRIM,367500.0
2014-06-01,2014,6,GLYHO,GLOBAL YAT. HOLDİNG,292504.793685
2014-06-01,2014,6,GSDHO,GSD HOLDİNG,337500.0
2014-06-01,2014,6,IHLAS,İHLAS HOLDİNG,229216.0
2014-06-01,2014,6,KCHOL,KOÇ HOLDİNG,26373339.72
2014-06-01,2014,6,MZHLD,MAZHAR ZORLU HOLDİNG,16037.28
2014-06-01,2014,6,NTHOL,NET HOLDİNG,888772.5
2014-06-01,2014,6,SISE,ŞİŞE CAM,4681580.0
2014-06-01,2014,6,SAHOL,SABANCI HOLDİNG,20179594.87759
2014-06-01,2014,6,TAVHL,TAV HAVALİMANLARI,6121289.0625
2014-06-01,2014,6,TKFEN,TEKFEN HOLDİNG,1887000.0
2014-06-01,2014,6,ATLAS,ATLAS YAT. ORT.,7500.0
2014-06-01,2014,6,ETYAT,EURO TREND YAT. ORT.,10145.850930600001
2014-06-01,2014,6,GRNYO,GARANTİ YAT. ORT.,22720.0
2014-06-01,2014,6,ISYAT,İŞ YAT. ORT. ,154175.31264
2014-06-01,2014,6,OYAYO,OYAK YAT. ORT.,10120.0
2014-06-01,2014,6,AKMGY,AKMERKEZ GMYO,601813.6
2014-06-01,2014,6,ALGYO,ALARKO GMYO,212483.3403
2014-06-01,2014,6,AGYO,ATAKULE GMYO,105000.0
2014-06-01,2014,6,DGGYO,DOĞUŞ GMYO,1090599.144
2014-06-01,2014,6,ISGYO,İŞ GMYO,884520.0
2014-06-01,2014,6,NUGYO,NUROL GMYO,163600.0
2014-06-01,2014,6,OZGYO,ÖZDERİCİ GMYO,126000.0
2014-06-01,2014,6,PEGYO,PERA GMYO,37422.0
2014-06-01,2014,6,SNGYO,SİNPAŞ GMYO,504000.0
2014-06-01,2014,6,VKGYO,VAKIF GMYO,611992.5799400001
2014-06-01,2014,6,YKGYO,YAPI KREDİ KORAY GMYO,58400.0
2014-06-01,2014,6,EGCYO,EGELİ & CO TARIM GİRİŞİM,20240.0
2014-06-01,2014,6,ISGSY,İŞ GİRİŞİM,166475.03040000002
2014-06-01,2014,6,ISMEN,İŞ Y. MEN. DEĞ.,411680.0
2014-06-01,2014,6,ALCTL,ALCATEL LUCENT TELETAŞ,101783.03036
2014-06-01,2014,6,ARENA,ARENA BİLGİSAYAR,81280.0
2014-06-01,2014,6,ARMDA,ARMADA BİLGİSAYAR,59040.0
2014-06-01,2014,6,DGATE,DATAGATE BİLGİSAYAR,37400.0
2014-06-01,2014,6,ESCOM,ESCORT TEKNOLOJİ,49992.1
2014-06-01,2014,6,INDES,İNDEKS BİLGİSAYAR,250880.0
2014-06-01,2014,6,KAREL,KAREL ELEKTRONİK,85320.0
2014-06-01,2014,6,LINK,LİNK BİLGİSAYAR,29315.0
2014-06-01,2014,6,LOGO,LOGO YAZILIM,503750.0
2014-06-01,2014,6,NETAS,NETAŞ TELEKOM.,431999.568
2014-06-01,2014,6,PKART,PLASTİKKART,51187.5
2014-06-01,2014,6,ASELS,ASELSAN,4695000.0
2014-07-01,2014,7,KOZAA,KOZA MADENCİLİK,985723.2
2014-07-01,2014,7,ALYAG,ALTINYAĞ,51600.0
2014-07-01,2014,7,AEFES,ANADOLU EFES,15394736.838
2014-07-01,2014,7,BANVT,BANVİT,245057.76855
2014-07-01,2014,7,CCOLA,COCA COLA İÇECEK,13672429.5325
2014-07-01,2014,7,DARDL,DARDANEL,26446.540800000002
2014-07-01,2014,7,ERSU,ERSU GIDA,53280.0
2014-07-01,2014,7,FRIGO,FRİGO PAK GIDA,5460.0
2014-07-01,2014,7,KENT,KENT GIDA,1796614.982
2014-07-01,2014,7,KERVT,KEREVİTAŞ GIDA,138528.0
2014-07-01,2014,7,KNFRT,KONFRUT GIDA,85140.0
2014-07-01,2014,7,KRSTL,KRİSTAL KOLA,65760.0
2014-07-01,2014,7,MERKO,MERKO GIDA,43440.0
2014-07-01,2014,7,PENGD,PENGUEN GIDA,86180.0
2014-07-01,2014,7,PETUN,PINAR ET VE UN,393481.8
2014-07-01,2014,7,PINSU,PINAR SU,55761.5453772
2014-07-01,2014,7,PNSUT,PINAR SÜT,840584.658375
2014-07-01,2014,7,SELGD,SELÇUK GIDA,7674.40296
2014-07-01,2014,7,TBORG,T. TUBORG,1093302.9776700002
2014-07-01,2014,7,ULKER,ÜLKER BİSKÜVİ,5677200.0
2014-07-01,2014,7,ATEKS,AKIN TEKSTİL,128016.0
2014-07-01,2014,7,ARSAN,ARSAN TEKSTİL,112214.25
2014-07-01,2014,7,BRMEN,BİRLİK MENSUCAT,12656.66094
2014-07-01,2014,7,DERIM,DERİMOD,32886.0
2014-07-01,2014,7,DESA,DESA DERİ,51190.8486544
2014-07-01,2014,7,KRTEK,KARSU TEKSTİL,35100.4984272
2014-07-01,2014,7,KORDS,KORDSA GLOBAL,873435.5512400001
2014-07-01,2014,7,LUKSK,LÜKS KADİFE,31800.0
2014-07-01,2014,7,MNDRS,MENDERES TEKSTİL,215000.0
2014-07-01,2014,7,SKTAS,SÖKTAŞ,87587.4
2014-07-01,2014,7,SNPAM,SÖNMEZ PAMUKLU,183042.5625
2014-07-01,2014,7,GENTS,GENTAŞ,177650.0
2014-07-01,2014,7,ALKA,ALKİM KAĞIT,86625.0
2014-07-01,2014,7,BAKAB,BAK AMBALAJ,94320.0
2014-07-01,2014,7,DOBUR,DOĞAN BURDA,54570.09825
2014-07-01,2014,7,DURDO,DURAN DOĞAN BASIM,36300.974625
2014-07-01,2014,7,HURGZ,HÜRRİYET GZT.,364320.0
2014-07-01,2014,7,KAPLM,KAPLAMİN,50400.0
2014-07-01,2014,7,KARTN,KARTONSAN,692231.46724
2014-07-01,2014,7,TIRE,MONDİ TİRE KUTSAN,216000.0
2014-07-01,2014,7,VKING,VİKİNG KAĞIT,31600.0
2014-07-01,2014,7,ALKIM,ALKİM KİMYA,398072.5
2014-07-01,2014,7,BAGFS,BAGFAŞ,471600.0
2014-07-01,2014,7,DEVA,DEVA HOLDİNG,398000.0
2014-07-01,2014,7,DYOBY,DYO BOYA,177000.0
2014-07-01,2014,7,EGGUB,EGE GÜBRE,175000.0
2014-07-01,2014,7,EGPRO,EGE PROFİL,252563.656
2014-07-01,2014,7,EPLAS,EGEPLAST,36000.0
2014-07-01,2014,7,GOODY,GOOD-YEAR,1007638.4889172
2014-07-01,2014,7,GUBRF,GÜBRE FABRİK.,1472940.0
2014-07-01,2014,7,HEKTS,HEKTAŞ,173712.6064402
2014-07-01,2014,7,MRSHL,MARSHALL,354000.0
2014-07-01,2014,7,PETKM,PETKİM,3420000.0
2014-07-01,2014,7,SASA,SASA POLYESTER,272538.0
2014-07-01,2014,7,SODA,SODA SANAYİİ,1916430.0
2014-07-01,2014,7,TRCAS,TURCAS PETROL,564750.0
2014-07-01,2014,7,TUPRS,TÜPRAŞ,13109445.12
2014-07-01,2014,7,ADANA,ADANA ÇİMENTO (A),411795.39397740003
2014-07-01,2014,7,ADBGR,ADANA ÇİMENTO (B),266190.00984240003
2014-07-01,2014,7,ADNAC,ADANA ÇİMENTO (C),105814.66231039999
2014-07-01,2014,7,AFYON,AFYON ÇİMENTO,158850.0
2014-07-01,2014,7,AKCNS,AKÇANSA,2536673.6543125
2014-07-01,2014,7,ANACM,ANADOLU CAM,794760.000358
2014-07-01,2014,7,ASLAN,ASLAN ÇİMENTO,2193650.0
2014-07-01,2014,7,BTCIM,BATI ÇİMENTO,572000.0
2014-07-01,2014,7,BSOKE,BATISÖKE ÇİMENTO,202387.5
2014-07-01,2014,7,BOLUC,BOLU ÇİMENTO,558617.787
2014-07-01,2014,7,BUCIM,BURSA ÇİMENTO,595742.9990399999
2014-07-01,2014,7,CMBTN,ÇİMBETON,66729.0
2014-07-01,2014,7,CMENT,ÇİMENTAŞ,656827.972528
2014-07-01,2014,7,DENCM,DENİZLİ CAM,40800.0
2014-07-01,2014,7,DOGUB,DOĞUSAN,21600.0
2014-07-01,2014,7,EGSER,EGE SERAMİK,252750.0
2014-07-01,2014,7,GOLTS,GÖLTAŞ ÇİMENTO,421920.0
2014-07-01,2014,7,KONYA,KONYA ÇİMENTO,1303645.2
2014-07-01,2014,7,KUTPO,KÜTAHYA PORSELEN,132523.776
2014-07-01,2014,7,MRDIN,MARDİN ÇİMENTO,569524.8
2014-07-01,2014,7,NUHCM,NUH ÇİMENTO,1439046.288
2014-07-01,2014,7,TRKCM,TRAKYA CAM,2010080.0
2014-07-01,2014,7,USAK,UŞAK SERAMİK,39002.337674999995
2014-07-01,2014,7,UNYEC,ÜNYE ÇİMENTO,583327.8586455999
2014-07-01,2014,7,BRSAN,BORUSAN MANNESMANN,972405.0
2014-07-01,2014,7,BURCE,BURÇELİK,29652.48
2014-07-01,2014,7,BURVA,BURÇELİK VANA,10185.3936
2014-07-01,2014,7,CELHA,ÇELİK HALAT,52140.0
2014-07-01,2014,7,CEMTS,ÇEMTAŞ,203970.8736
2014-07-01,2014,7,DMSAS,DEMİSAŞ DÖKÜM,52150.0
2014-07-01,2014,7,ERBOS,ERBOSAN,151380.0
2014-07-01,2014,7,EREGL,EREĞLİ DEMİR ÇELİK,15855000.0
2014-07-01,2014,7,IZMDC,İZMİR DEMİR ÇELİK,1035000.0
2014-07-01,2014,7,KRDMA,KARDEMİR (A),676054.2577995
2014-07-01,2014,7,KRDMB,KARDEMİR (B),337215.5490062
2014-07-01,2014,7,KRDMD,KARDEMİR (D),1675158.9136949999
2014-07-01,2014,7,SARKY,SARKUYSAN,305000.0
2014-07-01,2014,7,ALCAR,ALARKO CARRIER,407700.0
2014-07-01,2014,7,ASUZU,ANADOLU ISUZU,528729.8959488
2014-07-01,2014,7,ARCLK,ARÇELİK,9189903.588
2014-07-01,2014,7,BFREN,BOSCH FREN SİSTEMLERİ,327500.0
2014-07-01,2014,7,DITAS,DİTAŞ DOĞAN,70500.0
2014-07-01,2014,7,EGEEN,EGE ENDÜSTRİ,385875.0
2014-07-01,2014,7,EMKEL,EMEK ELEKTRİK,38394.0
2014-07-01,2014,7,EMNIS,EMİNİŞ AMBALAJ,29888.89254
2014-07-01,2014,7,FMIZP,F-M İZMİT PİSTON,187025.949
2014-07-01,2014,7,FROTO,FORD OTOSAN,10334299.5
2014-07-01,2014,7,GEREL,GERSAN ELEKTRİK,38400.0
2014-07-01,2014,7,IHEVA,İHLAS EV ALETLERİ,72720.6005244
2014-07-01,2014,7,KARSN,KARSAN OTOMOTİV,575000.0
2014-07-01,2014,7,KLMSN,KLİMASAN KLİMA,93000.0
2014-07-01,2014,7,MAKTK,MAKİNA TAKIM,108000.0
2014-07-01,2014,7,OTKAR,OTOKAR,1384800.0
2014-07-01,2014,7,PARSN,PARSAN,372450.96
2014-07-01,2014,7,SILVR,SİLVERLİNE ENDÜSTRİ,26752.0
2014-07-01,2014,7,TOASO,TOFAŞ OTO. FAB.,6650000.0
2014-07-01,2014,7,PRKAB,TÜRK PRYSMİAN KABLO,154882.43975999998
2014-07-01,2014,7,TTRAK,TÜRK TRAKTÖR,4029359.5
2014-07-01,2014,7,VESTL,VESTEL,1284797.53325
2014-07-01,2014,7,VESBE,VESTEL BEYAZ EŞYA,1341400.0
2014-07-01,2014,7,ADEL,ADEL KALEMCİLİK,426431.25
2014-07-01,2014,7,SERVE,SERVE KIRTASİYE,8476.961130000002
2014-07-01,2014,7,AKENR,AK ENERJİ,853121.88
2014-07-01,2014,7,AKSUE,AKSU ENERJİ,58296.96
2014-07-01,2014,7,AYEN,AYEN ENERJİ,224065.413
2014-07-01,2014,7,ZOREN,ZORLU ENERJİ,585000.0
2014-07-01,2014,7,EDIP,EDİP GAYRİMENKUL,69550.0
2014-07-01,2014,7,ENKAI,ENKA İNŞAAT,20160000.0
