,date,year,month,ticker,firm,marketcap,Sector
10322,2013-01-01,2013,1,BANVT,BANVİT ,388091.48652,gida
10323,2013-01-01,2013,1,CCOLA,COCA COLA İÇECEK,10887069.4696,gida
10324,2013-01-01,2013,1,DARDL,DARDANEL ,26098.56,gida
10325,2013-01-01,2013,1,ERSU,ERSU GIDA,30600.0,gida
10326,2013-01-01,2013,1,FRIGO,FRİGO PAK GIDA ,18460.0,gida
10327,2013-01-01,2013,1,KENT,KENT GIDA ,3317942.1845,gida
10328,2013-01-01,2013,1,KERVT,KEREVİTAŞ GIDA ,151257.6,gida
10329,2013-01-01,2013,1,KNFRT,KONFRUT GIDA ,75900.0,gida
10330,2013-01-01,2013,1,KRSTL,KRİSTAL KOLA ,33120.0,gida
10331,2013-01-01,2013,1,MERKO,MERKO GIDA ,24435.0,gida
10332,2013-01-01,2013,1,PENGD,PENGUEN GIDA ,76172.0,gida
10333,2013-01-01,2013,1,PETUN,PINAR ET VE UN,294678.0,gida
10334,2013-01-01,2013,1,PINSU,PINAR SU ,46553.2167828,gida
10335,2013-01-01,2013,1,PNSUT,PINAR SÜT ,755177.661,gida
10336,2013-01-01,2013,1,SELGD,SELÇUK GIDA ,8740.29226,gida
10337,2013-01-01,2013,1,TBORG,T.TUBORG ,593415.1855199999,gida
10338,2013-01-01,2013,1,ULKER,ÜLKER BİSKÜVİ,3420000.0,gida
10339,2013-01-01,2013,1,ATEKS,AKIN TEKSTİL ,195552.0,tekstil
10340,2013-01-01,2013,1,ARSAN,ARSAN TEKSTİL ,118566.0,tekstil
10341,2013-01-01,2013,1,BRMEN,BİRLİK MENSUCAT ,25281.72,imalat
10342,2013-01-01,2013,1,DERIM,DERİMOD ,20250.0,tekstil
10343,2013-01-01,2013,1,DESA,DESA DERİ,43315.3334768,tekstil
10344,2013-01-01,2013,1,KRTEK,KARSU TEKSTİL ,42822.6080812,tekstil
10345,2013-01-01,2013,1,KORDS,KORDSA GLOBAL,762553.97792,imalat
10346,2013-01-01,2013,1,LUKSK,LÜKS KADİFE ,30800.0,tekstil
10347,2013-01-01,2013,1,MNDRS,MENDERES TEKSTİL,140000.0,tekstil
10348,2013-01-01,2013,1,SKTAS,SÖKTAŞ ,121420.8,tekstil
10349,2013-01-01,2013,1,SNPAM,SÖNMEZ PAMUKLU ,203824.6875,tekstil
10350,2013-01-01,2013,1,GENTS,GENTAŞ ,129200.0,imalat
10351,2013-01-01,2013,1,ALKA,ALKİM KAĞIT,72450.0,kagit
10352,2013-01-01,2013,1,BAKAB,BAK AMBALAJ ,82800.0,ambalaj
10353,2013-01-01,2013,1,DOBUR,DOĞAN BURDA,60437.85075,kagit
10354,2013-01-01,2013,1,DURDO,DURAN DOĞAN BASIM ,65308.60275,ambalaj
10355,2013-01-01,2013,1,HURGZ,HÜRRİYET GZT. ,518880.0,kagit
10356,2013-01-01,2013,1,KAPLM,KAPLAMİN ,76800.0,ambalaj
10357,2013-01-01,2013,1,KARTN,KARTONSAN ,814223.0782699999,imalat
10358,2013-01-01,2013,1,KOZAA,KOZA MADENCİLİK,1955923.2,maden
10359,2013-01-01,2013,1,TIRE,MONDİ TİRE KUTSAN ,230000.0,ambalaj
10360,2013-01-01,2013,1,VKING,VİKİNG KAĞIT ,40400.0,kagit
10361,2013-01-01,2013,1,ALKIM,ALKİM KİMYA,296700.0,imalat
10362,2013-01-01,2013,1,BAGFS,BAGFAŞ ,508500.0,kimya
10363,2013-01-01,2013,1,DEVA,DEVA HOLDİNG ,408000.0,ilac
10364,2013-01-01,2013,1,DYOBY,DYO BOYA,134000.0,kimya
10365,2013-01-01,2013,1,ECILC,ECZACIBAŞI İLAÇ ,1107380.16,holding
10366,2013-01-01,2013,1,EGGUB,EGE GÜBRE ,214000.0,kimya
10367,2013-01-01,2013,1,EGPRO,EGE PROFİL ,296643.162,kimya
10368,2013-01-01,2013,1,EPLAS,EGEPLAST ,33000.0,imalat
10369,2013-01-01,2013,1,GOODY,GOOD-YEAR ,750812.830299,kimya
10370,2013-01-01,2013,1,GUBRF,GÜBRE FABRİK. ,1344350.0,imalat
10371,2013-01-01,2013,1,HEKTS,HEKTAŞ ,138818.3710854,imalat
10372,2013-01-01,2013,1,MRSHL,MARSHALL ,535000.0,imalat
10373,2013-01-01,2013,1,PETKM,PETKİM ,3070000.0,kimya
10374,2013-01-01,2013,1,SASA,SASA POLYESTER,281190.0,imalat
10375,2013-01-01,2013,1,SODA,SODA SANAYİİ,986000.0,kimya
10376,2013-01-01,2013,1,TRCAS,TURCAS PETROL ,846000.0,kimya
10377,2013-01-01,2013,1,TUPRS,TÜPRAŞ ,12145331.2,kimya
10378,2013-01-01,2013,1,ADANA,ADANA ÇİMENTO (A) ,350951.9631756,tas
10379,2013-01-01,2013,1,ADBGR,ADANA ÇİMENTO (B) ,224029.4803332,tas
10380,2013-01-01,2013,1,ADNAC,ADANA ÇİMENTO (C) ,122348.2032964,tas
10381,2013-01-01,2013,1,AFYON,AFYON ÇİMENTO ,216750.0,tas
10382,2013-01-01,2013,1,AKCNS,AKÇANSA ,2278220.112175,tas
10383,2013-01-01,2013,1,ANACM,ANADOLU CAM ,1150756.49093,camseramik
10384,2013-01-01,2013,1,ASLAN,ASLAN ÇİMENTO ,2963800.0,tas
10385,2013-01-01,2013,1,BTCIM,BATI ÇİMENTO ,517500.0,tas
10386,2013-01-01,2013,1,BSOKE,BATISÖKE ÇİMENTO,112612.5,tas
10387,2013-01-01,2013,1,BOLUC,BOLU ÇİMENTO ,216285.3483,tas
10388,2013-01-01,2013,1,BUCIM,BURSA ÇİMENTO ,541776.9369600001,tas
10389,2013-01-01,2013,1,CMBTN,ÇİMBETON ,83367.0,insaat
10390,2013-01-01,2013,1,CMENT,ÇİMENTAŞ ,688188.45928,tas
10391,2013-01-01,2013,1,DENCM,DENİZLİ CAM ,57840.0,camseramik
10392,2013-01-01,2013,1,DOGUB,DOĞUSAN ,30400.0,imalat
10393,2013-01-01,2013,1,EGSER,EGE SERAMİK ,159750.0,camseramik
10394,2013-01-01,2013,1,GOLTS,GÖLTAŞ ÇİMENTO ,451800.0,tas
10395,2013-01-01,2013,1,KONYA,KONYA ÇİMENTO ,1661843.04,tas
10396,2013-01-01,2013,1,KUTPO,KÜTAHYA PORSELEN ,89413.632,camseramik
10397,2013-01-01,2013,1,MRDIN,MARDİN ÇİMENTO ,604572.48,tas
10398,2013-01-01,2013,1,NUHCM,NUH ÇİMENTO,1622306.88,tas
10399,2013-01-01,2013,1,TRKCM,TRAKYA CAM ,1796631.2,camseramik
10400,2013-01-01,2013,1,USAK,UŞAK SERAMİK ,58936.86582,camseramik
10401,2013-01-01,2013,1,UNYEC,ÜNYE ÇİMENTO ,662423.1615128,tas
10402,2013-01-01,2013,1,BRSAN,BORUSAN MANNESMANN ,799470.0,anametal
10403,2013-01-01,2013,1,BURCE,BURÇELİK ,55766.88,anametal
10404,2013-01-01,2013,1,BURVA,BURÇELİK VANA,14990.94,anametal
10405,2013-01-01,2013,1,CELHA,ÇELİK HALAT ,57750.0,anametal
10406,2013-01-01,2013,1,CEMTS,ÇEMTAŞ ,118141.5456,anametal
10407,2013-01-01,2013,1,DMSAS,DEMISAŞ DÖKÜM ,42350.0,anametal
10408,2013-01-01,2013,1,ERBOS,ERBOSAN ,114579.0,anametal
10409,2013-01-01,2013,1,EREGL,EREĞLİ DEMİR CELİK ,7725000.0,anametal
10410,2013-01-01,2013,1,IZMDC,İZMİR DEMİR ÇELİK ,1473750.0,anametal
10411,2013-01-01,2013,1,KRDMA,KARDEMİR (A) ,298228.6979693,anametal
10412,2013-01-01,2013,1,KRDMB,KARDEMİR (B) ,194314.7621785,anametal
10413,2013-01-01,2013,1,KRDMD,KARDEMİR (D) ,950256.1792016,anametal
10414,2013-01-01,2013,1,SARKY,SARKUYSAN ,269000.0,anametal
10415,2013-01-01,2013,1,ALCAR,ALARKO CARRIER ,451440.0,imalat
10416,2013-01-01,2013,1,ASUZU,ANADOLU ISUZU ,639305.6193803999,otomotiv
10417,2013-01-01,2013,1,ARCLK,ARÇELİK ,7770874.3575,imalat
10418,2013-01-01,2013,1,BFREN,BOSCH FREN SİSTEMLERİ ,416250.0,imalat
10419,2013-01-01,2013,1,DITAS,DİTAŞ DOĞAN ,29200.0,otoyan
10420,2013-01-01,2013,1,EGEEN,EGE ENDÜSTRİ ,195300.0,otoyan
10421,2013-01-01,2013,1,EMKEL,EMEK ELEKTRİK ,20394.0,imalat
10422,2013-01-01,2013,1,EMNIS,EMİNİŞ AMBALAJ ,29803.739,ambalaj
10423,2013-01-01,2013,1,FMIZP,F-M İZMİT PİSTON ,239850.072,imalat
10424,2013-01-01,2013,1,FROTO,FORD OTOSAN ,7018200.0,imalat
10425,2013-01-01,2013,1,GEREL,GERSAN ELEKTRİK,41100.0,imalat
10426,2013-01-01,2013,1,IHEVA,İHLAS EV ALETLERİ ,143527.501035,imalat
10427,2013-01-01,2013,1,KARSN,KARSAN OTOMOTİV,309400.0,imalat
10428,2013-01-01,2013,1,KLMSN,KLİMASAN KLİMA ,71100.0,imalat
10429,2013-01-01,2013,1,MAKTK,MAKİNA TAKIM ,58500.0,metalesya
10430,2013-01-01,2013,1,OTKAR,OTOKAR ,1000800.0,otomotiv
10431,2013-01-01,2013,1,PARSN,PARSAN ,204346.8,otoyan
10432,2013-01-01,2013,1,SILVR,SİLVERLİNE ENDÜSTRİ ,28576.0,imalat
10433,2013-01-01,2013,1,TOASO,TOFAŞ OTO. FAB. ,5300000.0,imalat
10434,2013-01-01,2013,1,PRKAB,TÜRK PRYSMİAN KABLO  ,153760.10324,imalat
10435,2013-01-01,2013,1,TTRAK,TÜRK TRAKTÖR,2641765.5,otomotiv
10436,2013-01-01,2013,1,VESTL,VESTEL ,627303.23425,metalesya
10437,2013-01-01,2013,1,VESBE,VESTEL BEYAZ EŞYA,503500.0,metalesya
10438,2013-01-01,2013,1,ADEL,ADEL KALEMCİLİK ,327600.0,imalat
10439,2013-01-01,2013,1,SERVE,SERVE KIRTASİYE ,5074.55916,destek
10440,2013-01-01,2013,1,AKENR,AK ENERJİ,1232287.16,enerji
10441,2013-01-01,2013,1,AKSUE,AKSU ENERJİ ,43597.44,enerji
10442,2013-01-01,2013,1,AYEN,AYEN ENERJİ,364320.099,enerji
10443,2013-01-01,2013,1,ZOREN,ZORLU ENERJİ,695000.0,enerji
10444,2013-01-01,2013,1,EDIP,EDİP GAYRİMENKUL ,65500.0,insaat
10445,2013-01-01,2013,1,ENKAI,ENKA İNŞAAT,14784000.0,insaat
10446,2013-01-01,2013,1,DOAS,DOĞUŞ OTOMOTİV,1975600.0,otomotiv
10447,2013-01-01,2013,1,INTEM,İNTEMA ,55890.0,toptan
10448,2013-01-01,2013,1,SANKO,SANKO PAZARLAMA,140915.25,toptan
10449,2013-01-01,2013,1,SELEC,SELÇUK ECZA DEPOSU,1304100.0,ilac
10450,2013-01-01,2013,1,BIMAS,BİM MAĞAZALAR,12940950.0,toptan
10451,2013-01-01,2013,1,MIPAZ,MİLPA ,137588.10552,toptan
10452,2013-01-01,2013,1,VAKKO,VAKKO TEKSTİL ,211200.0,tekstil
10453,2013-01-01,2013,1,AYCES,ALTINYUNUS ÇEŞME ,116626.9104,turizm
10454,2013-01-01,2013,1,MAALT,MARMARİS ALTINYUNUS ,89351.6832,turizm
10455,2013-01-01,2013,1,MARTI,MARTI OTEL ,61855.2,turizm
10456,2013-01-01,2013,1,METUR,METEMTUR OTELCİLİK,17820.0,turizm
10457,2013-01-01,2013,1,PKENT,PETROKENT TURİZM ,68428.8,turizm
10458,2013-01-01,2013,1,TEKTU,TEK-ART TURİZM,119570.03758,turizm
10459,2013-01-01,2013,1,CLEBI,ÇELEBİ ,498150.0,ulastirma
10460,2013-01-01,2013,1,RYSAS,REYSAŞ LOJİSTİK,81400.0,ulastirma
10461,2013-01-01,2013,1,THYAO,TÜRK HAVA YOLLARI ,7848000.0,ulastirma
10462,2013-01-01,2013,1,TCELL,TURKCELL,24090000.0,haberlesme
10463,2013-01-01,2013,1,TTKOM,TÜRK TELEKOM ,25830000.0,haberlesme
10464,2013-01-01,2013,1,BJKAS,BEŞİKTAŞ FUTBOL YAT. ,188400.0,spor
10465,2013-01-01,2013,1,FENER,FENERBAHÇE FUTBOL ,1012500.0,spor
10466,2013-01-01,2013,1,GSRAY,GALATASARAY SPORTİF,602226.22608,spor
10467,2013-01-01,2013,1,TSPOR,TRABZONSPOR SPORTİF,283750.0,spor
10468,2013-01-01,2013,1,SONME,SÖNMEZ FİLAMENT ,228184.55,gayrimenkul
10469,2013-01-01,2013,1,AKBNK,AKBANK ,35600000.0,finans
10470,2013-01-01,2013,1,ALBRK,ALBARAKA TÜRK,1710000.0,finans
10471,2013-01-01,2013,1,GARAN,GARANTİ BANKASI ,37044000.0,finans
10472,2013-01-01,2013,1,ISATR,İŞ BANKASI (A) ,31000.0,finans
10473,2013-01-01,2013,1,ISBTR,İŞ BANKASI (B) ,47850.0,finans
10474,2013-01-01,2013,1,ISCTR,İŞ BANKASI (C) ,29249805.0,finans
10475,2013-01-01,2013,1,SKBNK,ŞEKERBANK ,1890000.0,finans
10476,2013-01-01,2013,1,HALKB,T. HALK BANKASI,21750000.0,finans
10477,2013-01-01,2013,1,TSKB,T.S.K.B. ,2497000.0,finans
10478,2013-01-01,2013,1,VAKBN,VAKIFLAR BANKASI,12850000.0,finans
10479,2013-01-01,2013,1,YKBNK,YAPI VE KREDİ BANK. ,22430784.62544,finans
10480,2013-01-01,2013,1,AKGRT,AKSİGORTA ,676260.0,finans
10481,2013-01-01,2013,1,ANHYT,ANADOLU HAYAT EMEK.,1506000.0,finans
10482,2013-01-01,2013,1,ANSGR,ANADOLU SİGORTA ,595000.0,finans
10483,2013-01-01,2013,1,GUSGR,GÜNEŞ SİGORTA ,342000.0,finans
10484,2013-01-01,2013,1,RAYSG,RAY SİGORTA ,181007.54016,finans
10485,2013-01-01,2013,1,CRDFA,CREDITWEST FACTORING ,150400.0,finans
10486,2013-01-01,2013,1,GARFA,GARANTİ FAKTORİNG,158340.0,finans
10487,2013-01-01,2013,1,ISFIN,İŞ FİN.KİR.,392890.0,finans
10488,2013-01-01,2013,1,SEKFK,ŞEKER FİN. KİR.,34650.0,finans
10489,2013-01-01,2013,1,VAKFN,VAKIF FİN. KİR. ,105000.0,finans
10490,2013-01-01,2013,1,ALARK,ALARKO HOLDİNG ,1215660.48,enerji
10491,2013-01-01,2013,1,BRYAT,BORUSAN YAT. PAZ. ,392343.75,holding
10492,2013-01-01,2013,1,DOHOL,DOĞAN HOLDİNG ,2646000.0,holding
10493,2013-01-01,2013,1,ECZYT,ECZACIBAŞI YATIRIM ,436800.0,holding
10494,2013-01-01,2013,1,GLYHO,GLOBAL YAT. HOLDİNG ,317255.1993045,holding
10495,2013-01-01,2013,1,GSDHO,GSD HOLDİNG ,207500.0,holding
10496,2013-01-01,2013,1,IHLAS,İHLAS HOLDİNG ,940576.0,holding
10497,2013-01-01,2013,1,KCHOL,KOÇ HOLDİNG ,23279544.099,holding
10498,2013-01-01,2013,1,MZHLD,MAZHAR ZORLU HOLDİNG ,12786.48,holding
10499,2013-01-01,2013,1,NTHOL,NET HOLDİNG ,866827.5,holding
10500,2013-01-01,2013,1,SISE,ŞİŞE CAM ,4605000.0,camseramik
10501,2013-01-01,2013,1,SAHOL,SABANCI HOLDİNG ,20710099.89965,holding
10502,2013-01-01,2013,1,TAVHL,TAV HAVALİMANLARI,3977929.6875,ulastirma
10503,2013-01-01,2013,1,TKFEN,TEKFEN HOLDİNG ,2664000.0,holding
10504,2013-01-01,2013,1,ATLAS,ATLAS YAT. ORT. ,3534.96,menkul
10505,2013-01-01,2013,1,ETYAT,EURO TREND YAT. ORT. ,9487.0294416,menkul
10506,2013-01-01,2013,1,GRNYO,GARANTİ YAT. ORT. ,20700.0,menkul
10507,2013-01-01,2013,1,ISYAT,İŞ YAT. ORT. ,183083.18376,menkul
10508,2013-01-01,2013,1,OYAYO,OYAK YAT. ORT.,6900.0,menkul
10509,2013-01-01,2013,1,AKMGY,AKMERKEZ GMYO,819808.0,gayrimenkul
10510,2013-01-01,2013,1,ALGYO,ALARKO GMYO ,222069.0549,gayrimenkul
10511,2013-01-01,2013,1,AGYO,ATAKULE GMYO,119280.0,gayrimenkul
10512,2013-01-01,2013,1,DGGYO,DOĞUŞ GMYO ,160363.8,gayrimenkul
10513,2013-01-01,2013,1,ISGYO,İŞ GMYO ,960000.0,gayrimenkul
10514,2013-01-01,2013,1,NUGYO,NUROL GMYO ,296000.0,gayrimenkul
10515,2013-01-01,2013,1,OZGYO,ÖZDERİCİ GMYO ,104000.0,gayrimenkul
10516,2013-01-01,2013,1,PEGYO,PERA GMYO ,57024.0,gayrimenkul
10517,2013-01-01,2013,1,SNGYO,SİNPAŞ GMYO,840000.0,gayrimenkul
10518,2013-01-01,2013,1,VKGYO,VAKIF GMYO ,527100.0,gayrimenkul
10519,2013-01-01,2013,1,YKGYO,YAPI KREDİ KORAY GMYO ,55600.0,gayrimenkul
10520,2013-01-01,2013,1,EGCYO,EGELİ & CO TARIM GİRİŞİM ,16500.0,holding
10521,2013-01-01,2013,1,ISGSY,İŞ GİRİŞİM,145479.6,gsyo
10522,2013-01-01,2013,1,ISMEN,İŞ Y. MEN. DEĞ. ,494780.0,finans
10523,2013-01-01,2013,1,ALCTL,ALCATEL LUCENT TELETAŞ ,157125.13432,haberlesme
10524,2013-01-01,2013,1,ARENA,ARENA BİLGİSAYAR,81920.0,Bilisim
10525,2013-01-01,2013,1,ARMDA,ARMADA BİLGİSAYAR,50160.0,Bilisim
10526,2013-01-01,2013,1,DGATE,DATAGATE BİLGİSAYAR,23900.0,Bilisim
10527,2013-01-01,2013,1,ESCOM,ESCORT TEKNOLOJİ,111482.383,Bilisim
10528,2013-01-01,2013,1,INDES,İNDEKS BİLGİSAYAR,253120.0,Bilisim
10529,2013-01-01,2013,1,KAREL,KAREL ELEKTRONİK,109800.0,Bilisim
10530,2013-01-01,2013,1,LINK,LİNK BİLGİSAYAR,18700.0,Bilisim
10531,2013-01-01,2013,1,LOGO,LOGO YAZILIM,130500.0,Bilisim
10532,2013-01-01,2013,1,NETAS,NETAŞ TELEKOM. ,681080.4,Bilisim
10533,2013-01-01,2013,1,PKART,PLASTİKKART,48230.0,Bilisim
10534,2013-01-01,2013,1,ASELS,ASELSAN ,4080000.0,imalat
10535,2013-02-01,2013,2,KOZAA,KOZA MADENCİLİK,1866664.8,maden
10536,2013-02-01,2013,2,ALYAG,ALTINYAĞ,74400.0,enerji
10537,2013-02-01,2013,2,AEFES,ANADOLU EFES,15986842.101,gida
10538,2013-02-01,2013,2,BANVT,BANVİT,358084.41282,gida
10539,2013-02-01,2013,2,CCOLA,COCA COLA İÇECEK,10810758.235,gida
10540,2013-02-01,2013,2,DARDL,DARDANEL,27838.464,gida
10541,2013-02-01,2013,2,ERSU,ERSU GIDA,30240.0,gida
10542,2013-02-01,2013,2,FRIGO,FRİGO PAK GIDA,14820.0,gida
10543,2013-02-01,2013,2,KENT,KENT GIDA,3303453.354,gida
10544,2013-02-01,2013,2,KERVT,KEREVİTAŞ GIDA,138153.6,gida
10545,2013-02-01,2013,2,KNFRT,KONFRUT GIDA,72600.0,gida
10546,2013-02-01,2013,2,KRSTL,KRİSTAL KOLA,27840.0,gida
10547,2013-02-01,2013,2,MERKO,MERKO GIDA,22806.0,gida
10548,2013-02-01,2013,2,PENGD,PENGUEN GIDA,70056.0,gida
10549,2013-02-01,2013,2,PETUN,PINAR ET VE UN,312012.0,gida
10550,2013-02-01,2013,2,PINSU,PINAR SU,46681.1102355,gida
10551,2013-02-01,2013,2,PNSUT,PINAR SÜT,687751.084125,gida
10552,2013-02-01,2013,2,SELGD,SELÇUK GIDA,8313.93654,gida
10553,2013-02-01,2013,2,TBORG,T. TUBORG,709518.1566,gida
10554,2013-02-01,2013,2,ULKER,ÜLKER BİSKÜVİ,3881700.0,gida
10555,2013-02-01,2013,2,ATEKS,AKIN TEKSTİL,210168.0,tekstil
10556,2013-02-01,2013,2,ARSAN,ARSAN TEKSTİL,117154.5,tekstil
10557,2013-02-01,2013,2,BRMEN,BİRLİK MENSUCAT,22803.12,imalat
10558,2013-02-01,2013,2,DERIM,DERİMOD,19062.0,tekstil
10559,2013-02-01,2013,2,DESA,DESA DERİ,42330.8940796,tekstil
10560,2013-02-01,2013,2,KRTEK,KARSU TEKSTİL,37908.5383014,tekstil
10561,2013-02-01,2013,2,KORDS,KORDSA GLOBAL,772280.43172,imalat
10562,2013-02-01,2013,2,LUKSK,LÜKS KADİFE,30900.0,tekstil
10563,2013-02-01,2013,2,MNDRS,MENDERES TEKSTİL,137500.0,tekstil
10564,2013-02-01,2013,2,SKTAS,SÖKTAŞ,113515.8,tekstil
10565,2013-02-01,2013,2,SNPAM,SÖNMEZ PAMUKLU,195032.25,tekstil
10566,2013-02-01,2013,2,GENTS,GENTAŞ,125400.0,imalat
10567,2013-02-01,2013,2,ALKA,ALKİM KAĞIT,70350.0,kagit
10568,2013-02-01,2013,2,BAKAB,BAK AMBALAJ,76680.0,ambalaj
10569,2013-02-01,2013,2,DOBUR,DOĞAN BURDA,55548.057,kagit
10570,2013-02-01,2013,2,DURDO,DURAN DOĞAN BASIM,44423.1105,ambalaj
10571,2013-02-01,2013,2,HURGZ,HÜRRİYET GZT.,513360.0,kagit
10572,2013-02-01,2013,2,KAPLM,KAPLAMİN,78960.0,ambalaj
10573,2013-02-01,2013,2,KARTN,KARTONSAN,822734.1209,imalat
10574,2013-02-01,2013,2,TIRE,MONDİ TİRE KUTSAN,224000.0,ambalaj
10575,2013-02-01,2013,2,VKING,VİKİNG KAĞIT,37600.0,kagit
10576,2013-02-01,2013,2,ALKIM,ALKİM KİMYA,312771.25,imalat
10577,2013-02-01,2013,2,BAGFS,BAGFAŞ,490500.0,kimya
10578,2013-02-01,2013,2,DEVA,DEVA HOLDİNG,454000.0,ilac
10579,2013-02-01,2013,2,DYOBY,DYO BOYA,150000.0,kimya
10580,2013-02-01,2013,2,EGGUB,EGE GÜBRE,212000.0,kimya
10581,2013-02-01,2013,2,EGPRO,EGE PROFİL,306173.866,kimya
10582,2013-02-01,2013,2,EPLAS,EGEPLAST,30800.0,imalat
10583,2013-02-01,2013,2,GOODY,GOOD-YEAR,813380.5661573,kimya
10584,2013-02-01,2013,2,GUBRF,GÜBRE FABRİK.,1511350.0,imalat
10585,2013-02-01,2013,2,HEKTS,HEKTAŞ,147162.6447572,imalat
10586,2013-02-01,2013,2,MRSHL,MARSHALL,537500.0,imalat
10587,2013-02-01,2013,2,PETKM,PETKİM,3100000.0,kimya
10588,2013-02-01,2013,2,SASA,SASA POLYESTER,253071.0,imalat
10589,2013-02-01,2013,2,SODA,SODA SANAYİİ,998750.0,kimya
10590,2013-02-01,2013,2,TRCAS,TURCAS PETROL,819000.0,kimya
10591,2013-02-01,2013,2,TUPRS,TÜPRAŞ,12621127.68,kimya
10592,2013-02-01,2013,2,ADANA,ADANA ÇİMENTO (A),358006.2739932,tas
10593,2013-02-01,2013,2,ADBGR,ADANA ÇİMENTO (B),235602.959022,tas
10594,2013-02-01,2013,2,ADNAC,ADANA ÇİMENTO (C),117388.1410006,tas
10595,2013-02-01,2013,2,AFYON,AFYON ÇİMENTO,209250.0,tas
10596,2013-02-01,2013,2,AKCNS,AKÇANSA,2010194.216625,tas
10597,2013-02-01,2013,2,ANACM,ANADOLU CAM,1091028.64538,camseramik
10598,2013-02-01,2013,2,ASLAN,ASLAN ÇİMENTO,2803200.0,tas
10599,2013-02-01,2013,2,BTCIM,BATI ÇİMENTO,538500.0,tas
10600,2013-02-01,2013,2,BSOKE,BATISÖKE ÇİMENTO,115762.5,tas
10601,2013-02-01,2013,2,BOLUC,BOLU ÇİMENTO,227744.1747,tas
10602,2013-02-01,2013,2,BUCIM,BURSA ÇİMENTO,531195.3561600001,tas
10603,2013-02-01,2013,2,CMBTN,ÇİMBETON,81066.0,insaat
10604,2013-02-01,2013,2,CMENT,ÇİMENTAŞ,695157.456336,tas
10605,2013-02-01,2013,2,DENCM,DENİZLİ CAM,53640.0,camseramik
10606,2013-02-01,2013,2,DOGUB,DOĞUSAN,29600.0,imalat
10607,2013-02-01,2013,2,EGSER,EGE SERAMİK,156000.0,camseramik
10608,2013-02-01,2013,2,GOLTS,GÖLTAŞ ÇİMENTO,455400.0,tas
10609,2013-02-01,2013,2,KONYA,KONYA ÇİMENTO,1764185.28,tas
10610,2013-02-01,2013,2,KUTPO,KÜTAHYA PORSELEN,88615.296,camseramik
10611,2013-02-01,2013,2,MRDIN,MARDİN ÇİMENTO,576096.24,tas
10612,2013-02-01,2013,2,NUHCM,NUH ÇİMENTO,1577242.8,tas
10613,2013-02-01,2013,2,TRKCM,TRAKYA CAM,1907620.0,camseramik
10614,2013-02-01,2013,2,USAK,UŞAK SERAMİK,54603.272745,camseramik
10615,2013-02-01,2013,2,UNYEC,ÜNYE ÇİMENTO,640177.6075814001,tas
10616,2013-02-01,2013,2,BRSAN,BORUSAN MANNESMANN,1031940.0,anametal
10617,2013-02-01,2013,2,BURCE,BURÇELİK,51554.88,anametal
10618,2013-02-01,2013,2,BURVA,BURÇELİK VANA,13935.24,anametal
10619,2013-02-01,2013,2,CELHA,ÇELİK HALAT,51480.0,anametal
10620,2013-02-01,2013,2,CEMTS,ÇEMTAŞ,113092.7616,anametal
10621,2013-02-01,2013,2,DMSAS,DEMİSAŞ DÖKÜM,39900.0,anametal
10622,2013-02-01,2013,2,ERBOS,ERBOSAN,140940.0,anametal
10623,2013-02-01,2013,2,EREGL,EREĞLİ DEMİR ÇELİK,7168800.0,anametal
10624,2013-02-01,2013,2,IZMDC,İZMİR DEMİR ÇELİK,1248750.0,anametal
10625,2013-02-01,2013,2,KRDMA,KARDEMİR (A),287114.5850015,anametal
10626,2013-02-01,2013,2,KRDMB,KARDEMİR (B),219179.684353,anametal
10627,2013-02-01,2013,2,KRDMD,KARDEMİR (D),932213.340356,anametal
10628,2013-02-01,2013,2,SARKY,SARKUYSAN,273000.0,anametal
10629,2013-02-01,2013,2,ALCAR,ALARKO CARRIER,469800.0,imalat
10630,2013-02-01,2013,2,ASUZU,ANADOLU ISUZU,749881.3428120001,otomotiv
10631,2013-02-01,2013,2,ARCLK,ARÇELİK,7703301.537,imalat
10632,2013-02-01,2013,2,BFREN,BOSCH FREN SİSTEMLERİ,410000.0,imalat
10633,2013-02-01,2013,2,DITAS,DİTAŞ DOĞAN,28900.0,otoyan
10634,2013-02-01,2013,2,EGEEN,EGE ENDÜSTRİ,202387.5,otoyan
10635,2013-02-01,2013,2,EMKEL,EMEK ELEKTRİK,17820.0,imalat
10636,2013-02-01,2013,2,EMNIS,EMİNİŞ AMBALAJ,25375.75492,ambalaj
10637,2013-02-01,2013,2,FMIZP,F-M İZMİT PİSTON,246988.467,imalat
10638,2013-02-01,2013,2,FROTO,FORD OTOSAN,7439292.0,imalat
10639,2013-02-01,2013,2,GEREL,GERSAN ELEKTRİK,41400.0,imalat
10640,2013-02-01,2013,2,IHEVA,İHLAS EV ALETLERİ,122476.8008832,imalat
10641,2013-02-01,2013,2,KARSN,KARSAN OTOMOTİV,317200.0,imalat
10642,2013-02-01,2013,2,KLMSN,KLİMASAN KLİMA,79800.0,imalat
10643,2013-02-01,2013,2,MAKTK,MAKİNA TAKIM,54500.0,metalesya
10644,2013-02-01,2013,2,OTKAR,OTOKAR,1104000.0,otomotiv
10645,2013-02-01,2013,2,PARSN,PARSAN,208973.52,otoyan
10646,2013-02-01,2013,2,SILVR,SİLVERLİNE ENDÜSTRİ,27360.0,imalat
